9.669424532529150573e-01,7.211856193180335994e-01,6.519595682060286279e-03,3.643378236767857992e-02,1.184521402869660456e-01,5.350156688982496966e-01,2.847320616866959586e-01,4.611355450028267189e-01,3.733528529880940638e-01,7.021598984514771935e-01,7.866236944166777878e-01,2.467707016519857799e-01
1.941493901226148955e-01,6.105304166880154426e-03,4.385003910544630346e-01,9.946786752115850394e-01,7.345021932919203467e-01,5.258841794562396643e-01,5.449211350974311197e-01,1.836049601657573360e-01,2.910453931797770677e-01,2.394130896820528820e-01,1.093359853616198141e-01,6.660516920167010024e-01
9.390597355127271451e-01,2.518048912938622985e-01,4.422154436170291358e-01,2.227034837109524990e-01,7.057640383213216184e-01,9.915779330558889271e-01,1.633082349938961286e-01,4.587102722973790403e-01,5.598145874678357448e-01,8.481226232186436231e-01,4.647549043771337374e-02,9.134822788296210749e-01
5.056554414611404979e-01,2.183563892801568818e-01,7.665198485014045326e-01,4.770101897390920387e-01,1.651496782350877490e-01,6.930947480374929359e-01,9.409067415656432454e-01,9.593184488734796123e-02,8.679712867728859305e-01,1.317945423637283398e-01,3.064364137706970803e-01,6.180327364502169463e-02
2.416571839551585610e-01,8.827381408915547789e-01,3.026602984188683232e-01,5.500376804164682776e-01,2.476504782754542777e-01,9.421778033815693121e-01,2.074731665496564181e-01,4.367333980895795609e-01,1.743715600326714021e-01,4.785372872805238043e-01,2.664898181227559615e-02,4.081962629750747196e-01
1.283422601744899083e-02,2.895845670535707184e-01,4.958123678574258841e-01,1.876747036594872409e-02,1.977307348307645318e-01,2.990806990529797371e-01,4.660832282270939153e-01,5.745289115672937985e-01,6.165874030145391815e-01,8.856696424033412285e-01,2.066844518699800792e-01,3.866270190069072132e-01
3.919469161048239059e-01,9.713380646866546231e-01,4.839583775655750264e-01,3.998572401015452193e-01,8.456620458843370214e-01,3.922679667718953489e-01,9.883646433217030403e-01,1.016293631371882888e-01,8.715228638736898237e-01,2.551071870188924562e-01,8.953031415039282015e-01,3.905630177262200409e-01
7.065575241400054995e-01,7.770867013831004311e-01,3.480283151143970244e-01,3.917772327170561120e-01,2.315478942587168021e-02,5.435463749277547052e-02,3.843112677847185799e-01,7.521809805504702240e-01,2.990265925589941087e-02,9.877632663636508603e-01,3.542477355797000182e-01,6.683981118631646678e-01
8.177466528277551605e-01,1.857093233678037691e-01,5.654156392441145318e-02,4.613749639708425443e-01,2.806737712555167352e-01,2.491956116952041000e-01,4.018346175251253927e-01,1.251001395538177130e-01,2.114149510136372756e-01,7.800156584948318983e-01,4.335248883648024076e-01,4.288546199389831060e-01
4.156517939078935298e-01,5.090997309510952862e-01,7.709698549192843808e-01,1.575340464537541285e-01,6.415794977692004242e-01,8.611871834316883190e-01,7.381486675859664226e-01,8.240751256524482260e-01,6.807071415046638263e-01,1.683183570815784957e-01,7.737245720006931116e-01,4.754313104703655757e-02
6.712349408088894576e-01,6.846868147432840779e-01,3.012514485736045300e-01,4.464851386727123339e-01,1.311201445503141771e-01,9.151588790972328136e-01,7.569264370223207639e-01,9.317107450252662959e-01,7.407871167585935446e-01,8.989303613820357475e-01,3.753233785684524371e-01,6.981942566874090872e-01
8.131941383383579636e-01,4.103981044163627079e-01,1.032532200491865781e-01,3.268396164208382526e-01,8.217724312333003489e-01,7.221770158228636438e-01,7.021125357477894235e-01,7.385098545176549401e-03,8.745873219212639826e-01,6.679432823232159810e-01,2.446645995117467942e-01,5.528107323944654317e-01
