6.292507278533469028e-01,6.478190951611538795e-01,7.085111487113139317e-01,7.216848096332595386e-01,6.043356001963097190e-01,6.025030009279717103e-01,7.713852590260875663e-01,4.733017572033390019e-01,8.540533454333084640e-01,1.126566254149313773e-01,1.647646472928219197e-01,6.619573858913035957e-01
5.480952890636917596e-01,9.881395552410553451e-01,3.244975539356385053e-01,6.151414048277977775e-01,5.660510518037589200e-01,5.582968580299085826e-01,5.831326006270496354e-01,9.268354714676296791e-02,3.138082494136441580e-01,6.705428430571647169e-02,1.503760451912002916e-01,1.128080451585978805e-01
8.915261799697393741e-01,3.581022668614358695e-01,5.161287144327351140e-01,6.060381666554878199e-01,5.307693071142591812e-01,7.719007056928763877e-01,6.159514504978746974e-02,8.983846528105007279e-01,6.879745857177020918e-01,9.487206648472890080e-02,4.776027200371366632e-01,9.045458331576148314e-01
7.670326062012851054e-01,1.045938140947345607e-01,4.390907932717952322e-01,8.779398526170369976e-01,6.351215969279204732e-01,3.666275201968361985e-01,3.016382728198939711e-01,4.869860753685297805e-01,8.908833705331520303e-01,2.910874951812567613e-01,6.149805501334927316e-01,5.852674208108146203e-01
2.988889594170984765e-01,2.495938966237173373e-01,6.135781268201071503e-01,7.315997525778531463e-01,5.707928628902041446e-01,3.624295915016211289e-01,8.933182519341698047e-01,7.153163648543012787e-01,4.793672587419400832e-01,9.225155186869672397e-01,6.959343602665435391e-01,5.665490028404280842e-01
3.144585123758572021e-01,1.442869078817258233e-01,7.242442402798718870e-01,1.410295920811123205e-01,8.109313243016402772e-01,1.249449955218248087e-01,6.061292056741870438e-01,6.381400500797527187e-01,7.708243170385769005e-01,6.704238714219000750e-01,7.671380699460754737e-01,7.814701620923431014e-01
8.537313000921574746e-01,9.409445784831493853e-01,7.012855474215919926e-01,9.127841141184588336e-01,3.574179050431448568e-01,5.612601354514792362e-01,5.229779264149668760e-01,4.603738825627926579e-01,7.064117016332900345e-01,9.981197005021579249e-01,5.413389702579120000e-01,9.038278265925336896e-01
4.714094514787136037e-01,5.020944555459427860e-03,5.294752998871807836e-01,3.393217075056724763e-01,5.952804577583274970e-01,4.678021617312064784e-01,4.353661817232056253e-01,7.027856797990170712e-01,9.612086535489325900e-01,7.580230498481236312e-01,5.682137417133648061e-02,6.699884727566640663e-01
3.567414078786089737e-01,2.181859874502235508e-01,7.664251232017638138e-01,1.043579798424085769e-01,4.471340005543240625e-01,9.584620061295867632e-02,3.009079467679159903e-01,4.458153344191017053e-01,3.331244084309363807e-01,9.223277048524786137e-01,7.713144225115724506e-01,6.951333098463097215e-01
2.133105818439501311e-01,3.591670372685695778e-01,1.571579811834944440e-02,4.929308676724685201e-01,8.025772419014142178e-01,2.463078255122953530e-01,7.547026030907606486e-01,4.653936114355949893e-02,8.823975217263041460e-01,1.145132522692349220e-02,9.557540510735443862e-01,7.878572692689493895e-01
7.207872629728501179e-01,8.101750912034451080e-01,8.134582492161428480e-01,7.527207507898525662e-02,4.523518616875922271e-01,6.879209907321154338e-01,9.600740416654170994e-01,9.998399644647114615e-01,3.768605894833402248e-01,7.918974984815216889e-01,2.566477652765849493e-01,4.770050079370810048e-01
4.289953742460004271e-01,3.618587056940126834e-01,4.935950211128621312e-01,1.087660130188269347e-01,3.042511868899618888e-01,7.722061190983573464e-01,6.813321043606580529e-01,7.550975697798882891e-01,1.042306527232697011e-01,3.136029313241195382e-03,3.677392464276597606e-01,7.631761985524883052e-01
