2.861051933582550166e-01,1.681062970624026542e-01,1.174691910894896107e-01,9.376787645064539323e-01,8.861203037415950057e-01,5.405074988499183331e-01,3.737232067082827403e-01,2.681331853057093983e-01,5.344059989089429141e-01,2.143771406545076363e-01,5.271336050247396043e-01,5.118707863869611518e-01
9.170679219957501571e-01,7.123583076394506275e-01,2.513026196771590559e-01,4.257499251406027252e-01,3.225650175356985505e-01,4.894444510863833475e-01,4.415275844540583750e-01,5.070900845190867701e-01,1.620642220858481419e-01,3.674498306563239725e-01,4.552129971923066787e-01,4.979908899364644537e-01
6.328520865344486879e-01,1.936248982968346022e-01,6.573345649585974337e-01,2.979759970263815561e-01,8.943481671321418247e-02,8.726438709252043457e-01,9.012872510936850157e-01,6.035652062605457724e-01,7.970152407187072185e-01,9.627153611185186310e-01,6.765074369580578173e-01,1.186824450057587521e-01
2.240144435886237684e-02,2.738819298446636408e-01,7.299544234008430443e-01,4.552230793832711120e-01,7.933930740328588582e-01,9.291834994826930760e-02,1.761129958521197025e-01,1.225251403040962250e-01,1.696943620073835257e-01,4.151168601656685109e-02,7.963345405700505975e-01,1.031322077950090899e-01
2.243458232392467888e-01,8.719209816566221294e-01,4.681362248105569446e-02,3.225415218153361296e-01,9.820603037377927391e-01,7.538116116273423373e-01,4.185610054280786141e-01,7.726786591191016074e-01,1.238373410373280192e-01,3.466711227112114768e-01,5.614755421412708225e-01,4.121584363060306622e-01
5.270524571538672820e-01,2.248660235686400499e-01,3.514879703571551772e-01,3.901493107489951706e-01,8.590302436929381225e-01,3.081261940182294934e-01,6.442365236029836684e-01,7.317669992715911675e-01,7.487813388693254080e-02,5.801064208967569025e-01,3.215923369374338314e-01,8.819744793458417220e-01
6.055283116540227661e-01,7.452915419829523325e-01,2.743179380321565386e-01,8.681854038095665471e-01,6.692099896370763412e-01,2.422191728439814229e-01,6.655431206347030004e-01,9.014425229386753280e-01,7.733510297294956537e-01,2.378353179022151265e-01,8.593278719677076571e-01,5.167230618127651720e-01
2.737831227336727791e-01,5.151126669584368267e-01,1.950476018234075237e-01,9.579147520746048583e-01,5.190888136710507528e-01,4.929628647574822997e-01,2.582415248044582778e-01,2.069809405325051532e-01,5.173318214087267997e-01,5.848357982457290660e-01,2.062871482808864565e-01,2.584089299144987084e-01
3.840178094267854281e-01,5.109356031723278901e-01,2.332958497411080634e-01,2.504910290591704225e-01,5.378219271861013340e-01,1.092700476841192980e-01,5.850579175148830080e-01,5.557889773533878364e-01,2.342504390446187301e-01,5.980996613003098927e-01,9.453680582084061923e-01,6.727584347711655921e-01
6.261167615323938174e-01,8.514323173749646090e-01,8.821646770756748079e-01,2.322361453896677475e-01,3.244559123186251393e-01,9.731550292779316269e-01,4.359672949714803458e-01,9.737633948440788112e-01,4.894884265369231491e-01,2.052800573004665008e-02,6.565796944269381985e-01,1.584342272726418921e-01
8.238403444377601081e-01,7.654895619044602695e-01,3.569726645545024946e-01,5.023057240817409008e-01,9.506447350482652991e-01,3.917733337295132845e-01,1.560043129149998320e-01,5.235871763283179714e-01,8.944386187372465047e-01,2.066036187595832185e-01,6.881413286417260577e-01,2.012600615113937508e-01
5.751801341248352628e-02,9.401908418976065995e-01,8.822935145903206822e-01,4.725445548867333034e-01,6.554176592222171749e-02,7.874868578906257799e-02,4.018509927124237491e-01,4.729193885209116432e-01,8.347916651293882939e-01,5.734611479494037267e-01,1.950453817253389177e-01,8.948336057037863389e-01
