7.630983931395418640e-02,3.698962151151923283e-01,8.309781085296640279e-01,9.842255345797762400e-01,6.344857313529886911e-01,2.461903707496145843e-01,7.489459080982155958e-01,4.391944592970764560e-02,4.119452280210367245e-01,8.554571427668937744e-01,8.359165180918352034e-01,9.981740326269141761e-01
3.395498737258997313e-01,6.582279552335469353e-01,4.150260003061956304e-02,1.496694991976399436e-01,2.801301253705853478e-01,4.387203982632035260e-01,9.748949573263639978e-01,3.698316478369378935e-02,3.948719893055149255e-01,9.145340382217760355e-01,4.696538698353703856e-01,4.184779116083440220e-01
6.868885156862944985e-01,9.261579281270833075e-01,8.906982222680648320e-01,4.291990048414804360e-01,6.055075741112749821e-01,9.168443993878159226e-01,2.260444244279193882e-01,7.734936350317613840e-01,6.046038551647626713e-01,5.279623567483374691e-01,5.180693082880137856e-01,7.565430962595052211e-01
3.427620782860475446e-01,9.706091008948468657e-01,5.318091651462080183e-01,1.936655499500370414e-01,7.511690228940399727e-01,8.513261236683242750e-01,7.956192862257503995e-01,4.461686914712704732e-01,6.775807887452546252e-01,1.940623172890956205e-01,6.551562728988291617e-02,2.217525012697068032e-01
4.786301379788275856e-01,1.606001556586234003e-02,2.503963174188228447e-01,2.061456540439881024e-01,4.888420515179444648e-01,6.707340383798272576e-01,2.946654243782951266e-01,7.579994293220364554e-01,9.186472596507203603e-01,8.217261951747157900e-01,4.703326675136371149e-01,3.959252827475245873e-02
9.203682974757698698e-02,3.354035487796903636e-01,3.682663456078422159e-01,2.549861759081994972e-01,6.024116841885553963e-01,7.981709329324646607e-01,5.291269628455195217e-01,3.563901743926205512e-01,5.867250098470535580e-01,5.576568370376311368e-02,2.352095046631076380e-01,2.205626640009056283e-01
7.444477932924913333e-01,9.946110421915295152e-01,2.930178656491523315e-01,9.217553428816785965e-01,6.892594272230208041e-01,6.235023254165726891e-01,9.596982527026853838e-02,5.937531448634715270e-01,5.471829682845584797e-01,3.732128846346975948e-01,1.494689696796956957e-01,9.811597325385068569e-01
1.523352562216684358e-01,4.614926994381948200e-01,9.388898435604431381e-02,8.126136533983469024e-01,3.258291722331295714e-01,4.970514268688031034e-01,2.596378856992400674e-01,9.560975918716189126e-01,1.271339217366748153e-01,1.491055745227141127e-01,5.471924353192357815e-01,9.313719390930554898e-01
3.651089649383019164e-01,4.278018436017172466e-01,3.553889188793060150e-01,7.075665213285626809e-01,7.379523708517715663e-01,5.432293276880104660e-01,2.697582413713937033e-01,5.695650080055788544e-01,6.774214755649987652e-01,6.269658378682333444e-01,8.329088681931624549e-01,3.212683498119420777e-01
9.454640797897915228e-01,3.582626423707246932e-02,1.099972052959741209e-01,2.761387500793268668e-01,3.445222880124162446e-01,1.054263209142768387e-01,8.937548062101159374e-01,9.563289210959355913e-01,1.883949250443788248e-01,5.576886284104075608e-01,6.899166745602079986e-01,9.802276734907585665e-01
4.428440651207786738e-01,4.230615775515439436e-01,2.594805124110618477e-01,5.233159618202926078e-01,8.175682162221981075e-01,5.141446188931175776e-02,7.306885488943090090e-01,1.514039334435317574e-01,7.161803411690117471e-01,4.182848440825553959e-01,5.220723676513873146e-01,1.325782100027006472e-02
3.876645218430657680e-01,3.532045130589548387e-01,3.607507033218100290e-01,9.706274359224363879e-01,2.598653114263443920e-01,7.230916573247930801e-01,1.495158409639165686e-01,3.207266294006509977e-01,2.312711841409140767e-01,1.242510770635335549e-01,4.907319508878450476e-01,8.472314812613375157e-01
